,Station,Date,MinTemp,MaxTemp,MeanTemp,MeanRH,Precip,Wind2,Wind10,Wind10Dir,Frost,MeanDP,MinTemp_uDP,MinTemp_u20,MaxTemp_uDP,MaxTemp_u20,MeanTemp_uDP,MeanTemp_u20,MinTemp_1,MinTemp_3,MinTemp_7,MaxTemp_1,MaxTemp_3,MaxTemp_7,MeanTemp_1,MeanTemp_3,MeanTemp_7,MeanRH_1,MeanRH_3,MeanRH_7,Precip_1,Precip_3,Precip_7,Wind2_1,Wind2_3,Wind2_7,Wind10_1,Wind10_3,Wind10_7,Wind10Dir_1,Wind10Dir_3,Wind10Dir_7,Frost_1,Frost_3,Frost_7,MeanDP_1,MeanDP_3,MeanDP_7,PrecipSum_1,PrecipSum_3,PrecipSum_7,MinTemp_uDPSum_1,MinTemp_uDPSum_3,MinTemp_uDPSum_7,MaxTemp_uDPSum_1,MaxTemp_uDPSum_3,MaxTemp_uDPSum_7,MeanTemp_uDPSum_1,MeanTemp_uDPSum_3,MeanTemp_uDPSum_7,MinTemp_u20Sum_1,MinTemp_u20Sum_3,MinTemp_u20Sum_7,MaxTemp_u20Sum_1,MaxTemp_u20Sum_3,MaxTemp_u20Sum_7,MeanTemp_u20Sum_1,MeanTemp_u20Sum_3,MeanTemp_u20Sum_7
448,Grassy Lake IMCIN,2019-08-11,13.4,19.7,16.3,81.0,1.5,9.3,11.5,124.5,0.0,12.5,0,1,0,1,0,1,11.8,12.033333333333331,11.3,17.0,25.23333333333333,27.1,13.8,18.26666666666667,18.814285714285713,82.6,67.66666666666669,64.07142857142857,11.3,3.8000000000000003,2.028571428571429,10.0,12.233333333333334,10.1,12.1,16.033333333333324,12.885714285714284,56.1,61.93333333333339,124.15714285714284,0.0,0.0,0.0,10.32,11.800000000000004,11.628571428571428,11.3,11.4,14.200000000000001,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,2.0,5.0
449,Grassy Lake IMCIN,2019-08-12,12.8,18.4,14.6,90.0,1.3,11.0,13.6,320.9,0.0,12.6,0,1,0,1,0,1,13.4,12.666666666666666,11.657142857142858,19.7,20.89999999999999,25.928571428571434,16.3,16.36666666666667,18.428571428571427,81.0,75.60000000000002,67.81428571428572,1.5,4.3,2.242857142857143,9.3,12.000000000000002,10.471428571428572,11.5,15.333333333333327,13.357142857142856,124.5,62.233333333333384,140.6285714285714,0.0,0.0,0.0,12.5,11.48666666666667,11.991428571428571,1.5,12.9,15.700000000000001,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,3.0,5.0
450,Grassy Lake IMCIN,2019-08-13,12.5,22.7,16.2,79.2,0.0,4.7,4.4,275.4,0.0,12.04,0,1,0,0,0,1,12.8,12.666666666666666,12.1,18.4,18.36666666666666,23.957142857142856,14.6,14.900000000000004,17.571428571428573,90.0,84.53333333333336,73.25714285714285,1.3,4.7,2.4285714285714284,11.0,10.100000000000003,10.928571428571429,13.6,12.399999999999993,13.885714285714286,320.9,167.1666666666667,153.47142857142856,0.0,0.0,0.0,12.6,11.80666666666667,12.22285714285714,1.3,14.100000000000001,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,3.0,1.0,3.0,6.0
451,Grassy Lake IMCIN,2019-08-14,9.3,26.2,17.6,71.8,1.1,6.2,7.2,243.9,0.0,11.96,1,1,0,0,0,1,12.5,12.899999999999999,12.371428571428572,22.7,20.26666666666666,23.342857142857145,16.2,15.700000000000003,17.185714285714287,79.2,83.40000000000002,75.14285714285714,0.0,0.9333333333333332,2.2285714285714286,4.7,8.333333333333336,10.114285714285714,4.4,9.833333333333327,12.685714285714285,275.4,240.26666666666668,144.25714285714284,0.0,0.0,0.0,12.04,12.380000000000003,12.214285714285714,0.0,2.8,15.600000000000001,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,3.0,1.0,3.0,6.0
452,Grassy Lake IMCIN,2019-08-15,9.9,26.9,18.0,63.9,0.0,8.8,11.4,232.8,0.0,10.78,1,1,0,0,0,1,9.3,11.533333333333333,12.014285714285716,26.2,22.433333333333326,23.242857142857144,17.6,16.133333333333336,17.071428571428573,71.8,80.33333333333336,75.0,1.1,0.8000000000000002,2.185714285714286,6.2,7.300000000000002,9.700000000000001,7.2,8.399999999999993,12.114285714285714,243.9,280.06666666666666,164.35714285714286,0.0,0.0,0.0,11.96,12.200000000000003,12.07142857142857,1.1,2.4000000000000004,15.300000000000002,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,1.0,3.0,6.0
453,Grassy Lake IMCIN,2019-08-16,10.9,17.7,13.5,80.9,3.8,12.0,15.7,298.0,0.0,9.680000000000001,0,1,0,1,0,1,9.9,10.566666666666665,11.785714285714286,26.9,25.266666666666655,22.414285714285715,18.0,17.26666666666667,16.5,63.9,71.63333333333335,75.95714285714284,0.0,0.3666666666666667,2.185714285714286,8.8,6.56666666666667,9.528571428571428,11.4,7.666666666666661,11.799999999999999,232.8,250.70000000000005,179.95714285714286,0.0,0.0,0.0,10.78,11.593333333333335,11.69142857142857,0.0,1.1,15.3,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,1.0,3.0,7.0
454,Grassy Lake IMCIN,2019-08-17,8.9,19.3,13.0,73.4,0.8,8.3,10.4,248.6,0.0,7.6800000000000015,0,1,0,1,0,1,10.9,10.033333333333331,11.514285714285714,17.7,23.599999999999994,21.228571428571428,13.5,16.36666666666667,15.714285714285714,80.9,72.20000000000002,78.48571428571428,3.8,1.6333333333333335,2.7142857142857144,12.0,9.000000000000002,8.857142857142858,15.7,11.433333333333328,10.842857142857143,298.0,258.2333333333334,221.65714285714284,0.0,0.0,0.0,9.680000000000001,10.80666666666667,11.411428571428571,3.8,4.9,19.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,4.0,1.0,3.0,7.0
455,Grassy Lake IMCIN,2019-08-18,8.8,27.2,17.7,58.7,0.0,11.3,15.3,170.8,0.0,9.44,1,1,0,0,0,1,8.9,9.9,11.1,19.3,21.299999999999994,21.557142857142857,13.0,14.833333333333336,15.6,73.4,72.73333333333336,77.17142857142858,0.8,1.5333333333333332,1.2142857142857142,8.3,9.700000000000003,8.614285714285716,10.4,12.499999999999993,10.6,248.6,259.80000000000007,249.15714285714284,0.0,0.0,0.0,7.6800000000000015,9.380000000000004,11.034285714285714,0.8,4.6,8.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,4.0,1.0,3.0,7.0
456,Grassy Lake IMCIN,2019-08-19,9.5,25.2,16.3,62.0,0.0,11.5,15.7,357.1,0.0,8.700000000000001,0,1,0,0,0,1,8.8,9.533333333333333,10.442857142857141,27.2,21.399999999999995,22.62857142857143,17.7,14.733333333333334,15.8,58.7,71.00000000000001,73.98571428571428,0.0,1.5333333333333332,1.0,11.3,10.533333333333337,8.9,15.3,13.799999999999995,11.142857142857142,170.8,239.13333333333335,255.77142857142857,0.0,0.0,0.0,9.44,8.933333333333337,10.597142857142856,0.0,4.6,7.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,3.0,1.0,3.0,7.0
457,Grassy Lake IMCIN,2019-08-20,7.1,28.0,18.1,59.0,0.0,12.7,17.0,123.6,0.0,9.900000000000002,1,1,0,0,0,1,9.5,9.066666666666665,9.971428571428572,25.2,23.89999999999999,23.6,16.3,15.66666666666667,16.04285714285714,62.0,64.70000000000003,69.9857142857143,0.0,0.26666666666666666,0.8142857142857143,11.5,10.366666666666669,8.971428571428572,15.7,13.799999999999995,11.442857142857145,357.1,258.83333333333337,260.9428571428571,0.0,0.0,0.0,8.700000000000001,8.606666666666671,10.040000000000001,0.0,0.8,5.7,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,1.0,3.0,7.0
458,Grassy Lake IMCIN,2019-08-21,14.0,34.5,23.0,44.2,0.0,18.3,24.6,147.7,0.0,11.84,0,1,0,0,0,0,7.1,8.466666666666667,9.200000000000001,28.0,26.799999999999994,24.35714285714286,18.1,17.36666666666667,16.314285714285713,59.0,59.90000000000001,67.10000000000001,0.0,0.0,0.8142857142857143,12.7,11.833333333333336,10.114285714285714,17.0,15.999999999999995,13.242857142857142,123.6,217.1666666666667,239.25714285714284,0.0,0.0,0.0,9.900000000000002,9.346666666666671,9.734285714285715,0.0,0.0,5.7,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,3.0,7.0
459,Grassy Lake IMCIN,2019-08-22,13.5,22.5,18.2,76.2,2.9,7.9,10.4,11.8,0.0,13.44,0,1,0,0,0,1,14.0,10.199999999999998,9.871428571428572,34.5,29.233333333333324,25.542857142857144,23.0,19.133333333333336,17.085714285714285,44.2,55.066666666666684,63.15714285714286,0.0,0.0,0.6571428571428571,18.3,14.16666666666667,11.842857142857143,24.6,19.099999999999994,15.728571428571428,147.7,209.4666666666667,225.5142857142857,0.0,0.0,0.0,11.84,10.146666666666672,9.717142857142857,0.0,0.0,4.6,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,2.0,6.0
460,Grassy Lake IMCIN,2019-08-23,8.7,26.4,16.9,72.5,0.0,9.9,12.9,152.9,0.0,11.399999999999999,1,1,0,0,0,1,13.5,11.533333333333331,10.385714285714286,22.5,28.333333333333325,24.914285714285718,18.2,19.76666666666667,17.114285714285714,76.2,59.80000000000002,64.91428571428571,2.9,0.9666666666666667,1.0714285714285714,7.9,12.966666666666669,11.714285714285714,10.4,17.33333333333333,15.585714285714287,11.8,94.36666666666669,193.94285714285712,0.0,0.0,0.0,13.44,11.726666666666672,10.097142857142856,2.9,2.9,7.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,2.0,6.0
461,Grassy Lake IMCIN,2019-08-24,11.3,27.8,19.5,57.8,0.0,10.2,14.5,250.8,0.0,11.059999999999999,0,1,0,0,0,1,8.7,12.066666666666665,10.071428571428571,26.4,27.799999999999994,26.157142857142855,16.9,19.36666666666667,17.6,72.5,64.30000000000003,63.714285714285715,0.0,0.9666666666666667,0.5285714285714286,9.9,12.033333333333337,11.414285714285715,12.9,15.966666666666663,15.185714285714285,152.9,104.13333333333337,173.21428571428572,0.0,0.0,0.0,11.399999999999999,12.226666666666668,10.342857142857142,0.0,2.9,3.7,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,2.0,6.0
462,Grassy Lake IMCIN,2019-08-25,7.6,19.4,13.7,76.7,0.0,9.1,11.8,269.9,0.0,9.04,1,1,0,1,0,1,11.3,11.166666666666664,10.414285714285715,27.8,25.56666666666666,27.371428571428574,19.5,18.200000000000003,18.52857142857143,57.8,68.83333333333336,61.48571428571429,0.0,0.9666666666666667,0.4142857142857143,10.2,9.333333333333336,11.685714285714287,14.5,12.599999999999994,15.77142857142857,250.8,138.50000000000003,173.52857142857144,0.0,0.0,0.0,11.059999999999999,11.966666666666669,10.825714285714284,0.0,2.9,2.9000000000000004,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,6.0
463,Grassy Lake IMCIN,2019-08-26,5.7,19.6,13.1,69.2,0.8,10.5,14.0,296.7,0.0,6.94,1,1,0,1,0,1,7.6,9.199999999999998,10.242857142857144,19.4,24.53333333333332,26.25714285714286,13.7,16.7,17.957142857142856,76.7,69.00000000000001,64.05714285714285,0.0,0.0,0.4142857142857143,9.1,9.733333333333336,11.37142857142857,11.8,13.066666666666663,15.271428571428572,269.9,224.5333333333334,187.68571428571428,0.0,0.0,0.0,9.04,10.500000000000002,10.768571428571429,0.0,0.0,2.9000000000000004,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,6.0
464,Grassy Lake IMCIN,2019-08-27,4.3,25.8,13.9,62.1,0.0,7.5,9.8,214.7,0.0,6.32,1,1,0,0,0,1,5.7,8.2,9.700000000000001,19.6,22.266666666666655,25.45714285714286,13.1,15.433333333333335,17.5,69.2,67.90000000000002,65.08571428571429,0.8,0.26666666666666666,0.5285714285714286,10.5,9.933333333333335,11.228571428571428,14.0,13.433333333333328,15.028571428571427,296.7,272.4666666666667,179.05714285714288,0.0,0.0,0.0,6.94,9.013333333333337,10.517142857142856,0.8,0.8,3.7,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,3.0,6.0
465,Grassy Lake IMCIN,2019-08-28,9.2,23.3,16.7,54.6,0.0,12.6,17.6,349.2,0.0,7.619999999999999,0,1,0,0,0,1,4.3,5.8666666666666645,9.299999999999999,25.8,21.599999999999994,25.142857142857142,13.9,13.566666666666668,16.900000000000002,62.1,69.33333333333336,65.52857142857142,0.0,0.26666666666666666,0.5285714285714286,7.5,9.033333333333337,10.485714285714286,9.8,11.866666666666662,14.0,214.7,260.43333333333334,192.07142857142858,0.0,0.0,0.0,6.32,7.433333333333337,10.005714285714285,0.0,0.8,3.7,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,2.0,1.0,3.0,6.0
466,Grassy Lake IMCIN,2019-08-29,11.5,23.6,16.8,49.3,0.0,11.7,14.7,80.8,0.0,6.66,0,1,0,0,0,1,9.2,6.399999999999999,8.614285714285714,23.3,22.89999999999999,23.542857142857144,16.7,14.566666666666668,16.0,54.6,61.96666666666669,67.01428571428572,0.0,0.26666666666666666,0.5285714285714286,12.6,10.200000000000001,9.671428571428573,17.6,13.799999999999997,13.0,349.2,286.8666666666667,220.85714285714286,0.0,0.0,0.0,7.619999999999999,6.9600000000000035,9.40285714285714,0.0,0.8,3.7,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,2.0,1.0,3.0,7.0
467,Grassy Lake IMCIN,2019-08-30,9.3,25.1,16.4,61.0,0.0,9.1,11.8,216.3,0.0,8.599999999999998,0,1,0,0,0,1,11.5,8.333333333333332,8.328571428571427,23.6,24.233333333333324,23.7,16.8,15.800000000000002,15.799999999999999,49.3,55.33333333333335,63.17142857142858,0.0,0.0,0.1142857142857143,11.7,10.600000000000003,10.214285714285714,14.7,14.03333333333333,13.614285714285714,80.8,214.9,230.71428571428572,0.0,0.0,0.0,6.66,6.86666666666667,8.434285714285712,0.0,0.0,0.8,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,3.0,7.0
468,Grassy Lake IMCIN,2019-08-31,7.1,25.9,16.7,70.6,0.0,7.9,10.0,279.3,0.0,10.819999999999999,1,1,0,0,0,1,9.3,9.999999999999998,8.414285714285715,25.1,23.99999999999999,23.514285714285716,16.4,16.633333333333336,15.728571428571428,61.0,54.96666666666669,61.52857142857143,0.0,0.0,0.1142857142857143,9.1,11.133333333333335,10.099999999999998,11.8,14.699999999999994,13.457142857142857,216.3,215.43333333333337,239.77142857142857,0.0,0.0,0.0,8.599999999999998,7.626666666666669,8.034285714285712,0.0,0.0,0.8,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,3.0,7.0
469,Grassy Lake IMCIN,2019-09-01,11.7,26.1,17.4,76.3,0.6,8.1,9.8,59.6,0.0,12.659999999999998,1,1,0,0,0,1,7.1,9.299999999999999,7.814285714285715,25.9,24.86666666666666,23.242857142857144,16.7,16.633333333333336,15.328571428571427,70.6,60.30000000000001,63.357142857142854,0.0,0.0,0.1142857142857143,7.9,9.566666666666668,9.771428571428572,10.0,12.166666666666663,12.814285714285715,279.3,192.13333333333335,243.84285714285716,0.0,0.0,0.0,10.819999999999999,8.693333333333335,7.999999999999999,0.0,0.0,0.8,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,2.0,1.0,3.0,7.0
470,Grassy Lake IMCIN,2019-09-02,8.4,22.9,16.2,68.9,0.0,12.1,16.3,286.6,0.0,9.98,1,1,0,0,0,1,11.7,9.366666666666665,8.4,26.1,25.69999999999999,24.200000000000006,17.4,16.833333333333332,15.857142857142856,76.3,69.30000000000001,63.300000000000004,0.6,0.19999999999999998,0.19999999999999998,8.1,8.366666666666669,9.628571428571428,9.8,10.53333333333333,12.52857142857143,59.6,185.0666666666667,213.79999999999998,0.0,0.0,0.0,12.659999999999998,10.693333333333335,8.517142857142856,0.6,0.6,1.4,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,1.0,1.0,3.0,7.0
471,Grassy Lake IMCIN,2019-09-03,7.6,28.9,17.6,55.5,0.0,9.4,13.4,168.6,1.7,8.700000000000001,1,1,0,0,0,1,8.4,9.066666666666665,8.785714285714286,22.9,24.966666666666658,24.671428571428574,16.2,16.76666666666667,16.3,68.9,71.93333333333335,63.25714285714285,0.0,0.19999999999999998,0.08571428571428572,12.1,9.366666666666669,9.857142857142858,16.3,12.03333333333333,12.85714285714286,286.6,208.50000000000003,212.3571428571429,0.0,0.0,0.0,9.98,11.153333333333336,8.951428571428568,0.0,0.6,0.6,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
472,Grassy Lake IMCIN,2019-09-04,12.2,28.3,19.8,47.6,0.0,13.8,18.4,218.7,1.7,9.32,0,1,0,0,0,1,7.6,9.233333333333333,9.257142857142856,28.9,25.966666666666654,25.114285714285717,17.6,17.06666666666667,16.828571428571426,55.5,66.90000000000002,62.31428571428571,0.0,0.19999999999999998,0.08571428571428572,9.4,9.866666666666669,10.128571428571428,13.4,13.166666666666663,13.37142857142857,168.6,171.60000000000002,205.77142857142857,1.7,0.5666666666666667,0.24285714285714285,8.700000000000001,10.44666666666667,9.29142857142857,0.0,0.6,0.6,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
473,Grassy Lake IMCIN,2019-09-05,8.7,25.7,16.7,62.5,0.0,8.6,11.6,0.6,1.7,9.2,1,1,0,0,0,1,12.2,9.399999999999999,9.685714285714285,28.3,26.69999999999999,25.82857142857143,19.8,17.86666666666667,17.271428571428572,47.6,57.33333333333335,61.31428571428571,0.0,0.0,0.08571428571428572,13.8,11.766666666666667,10.3,18.4,16.033333333333328,13.485714285714286,218.7,224.63333333333335,187.12857142857143,1.7,1.1333333333333333,0.4857142857142857,9.32,9.333333333333337,9.534285714285714,0.0,0.0,0.6,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
474,Grassy Lake IMCIN,2019-09-06,8.5,22.1,14.8,69.5,1.1,9.1,12.6,125.9,3.4,8.700000000000001,1,1,0,0,0,1,8.7,9.499999999999998,9.285714285714286,25.7,27.633333333333322,26.12857142857143,16.7,18.033333333333335,17.257142857142856,62.5,55.20000000000002,63.199999999999996,0.0,0.0,0.08571428571428572,8.6,10.600000000000003,9.857142857142858,11.6,14.466666666666661,13.042857142857143,0.6,129.3,175.67142857142858,1.7,1.7,0.7285714285714285,9.2,9.073333333333338,9.897142857142855,0.0,0.0,0.6,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
475,Grassy Lake IMCIN,2019-09-07,10.0,23.9,16.4,72.4,0.0,14.3,19.4,150.9,5.1,10.879999999999999,1,1,0,0,0,1,8.5,9.799999999999999,9.171428571428573,22.1,25.36666666666666,25.7,14.8,17.100000000000005,17.02857142857143,69.5,59.86666666666668,64.41428571428571,1.1,0.3666666666666667,0.24285714285714288,9.1,10.500000000000002,9.857142857142858,12.6,14.199999999999994,13.157142857142858,125.9,115.06666666666668,162.75714285714284,3.4,2.2666666666666666,1.2142857142857142,8.700000000000001,9.073333333333336,9.911428571428571,1.1,1.1,1.7000000000000002,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
476,Grassy Lake IMCIN,2019-09-08,9.2,22.2,14.5,71.3,0.0,15.4,20.5,134.3,5.1,8.76,0,1,0,0,0,1,10.0,9.066666666666665,9.585714285714285,23.9,23.89999999999999,25.414285714285715,16.4,15.966666666666669,16.985714285714284,72.4,68.13333333333335,64.67142857142858,0.0,0.3666666666666667,0.24285714285714288,14.3,10.66666666666667,10.771428571428572,19.4,14.533333333333326,14.5,150.9,92.4666666666667,144.41428571428574,5.1,3.4,1.9428571428571428,10.879999999999999,9.593333333333337,9.92,0.0,1.1,1.7000000000000002,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
477,Grassy Lake IMCIN,2019-09-09,8.9,12.5,11.4,91.5,11.5,12.0,15.6,48.4,5.1,9.700000000000001,1,1,0,1,0,1,9.2,9.233333333333333,9.228571428571428,22.2,22.73333333333332,24.857142857142858,14.5,15.233333333333334,16.571428571428573,71.3,71.06666666666668,63.957142857142856,0.0,0.3666666666666667,0.15714285714285717,15.4,12.933333333333337,11.814285714285715,20.5,17.499999999999996,16.02857142857143,134.3,137.03333333333333,155.08571428571432,5.1,4.533333333333333,2.6714285714285713,8.76,9.44666666666667,9.362857142857141,0.0,1.1,1.1,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,1.0,3.0,7.0
478,Grassy Lake IMCIN,2019-09-10,8.4,13.0,9.9,90.2,6.9,12.4,15.4,33.3,8.5,7.940000000000001,0,1,0,1,0,1,8.9,9.366666666666665,9.299999999999999,12.5,19.533333333333324,23.371428571428574,11.4,14.100000000000001,15.885714285714286,91.5,78.40000000000002,67.18571428571428,11.5,3.8333333333333335,1.8,12.0,13.9,11.799999999999999,15.6,18.499999999999996,15.928571428571429,48.4,111.20000000000003,121.05714285714285,5.1,5.1,3.3999999999999995,9.700000000000001,9.780000000000003,9.322857142857142,11.5,11.5,12.6,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,1.0,1.0,1.0,3.0,7.0
479,Grassy Lake IMCIN,2019-09-11,6.9,16.3,11.0,81.4,0.0,5.5,6.3,43.0,13.6,7.280000000000001,1,1,0,1,0,1,8.4,8.833333333333332,9.414285714285715,13.0,15.899999999999991,21.099999999999998,9.9,11.933333333333337,14.785714285714286,90.2,84.33333333333336,72.14285714285714,6.9,6.133333333333333,2.7857142857142856,12.4,13.266666666666671,12.22857142857143,15.4,17.16666666666666,16.214285714285715,33.3,72.00000000000001,101.72857142857143,8.5,6.233333333333333,4.371428571428572,7.940000000000001,8.800000000000004,9.214285714285714,6.9,18.4,19.5,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,2.0,2.0,1.0,3.0,7.0
480,Grassy Lake IMCIN,2019-09-12,5.0,23.9,13.1,72.8,0.0,8.4,12.0,175.5,16.9,7.659999999999999,1,1,0,0,0,1,6.9,8.066666666666665,8.657142857142857,16.3,13.933333333333323,19.38571428571429,11.0,10.766666666666671,13.528571428571427,81.4,87.7,76.97142857142856,0.0,6.133333333333333,2.7857142857142856,5.5,9.966666666666669,11.042857142857143,6.3,12.433333333333328,14.485714285714284,43.0,41.566666666666684,76.62857142857142,13.6,9.066666666666666,6.071428571428571,7.280000000000001,8.306666666666672,8.922857142857142,0.0,18.4,19.5,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,3.0,3.0,1.0,3.0,7.0
481,Grassy Lake IMCIN,2019-09-13,8.7,22.8,15.4,61.7,0.0,14.9,21.5,222.0,22.0,7.740000000000001,0,1,0,0,0,1,5.0,6.766666666666666,8.12857142857143,23.9,17.733333333333324,19.12857142857143,13.1,11.333333333333336,13.014285714285716,72.8,81.46666666666668,78.44285714285715,0.0,2.3000000000000003,2.7857142857142856,8.4,8.76666666666667,11.014285714285714,12.0,11.233333333333329,14.542857142857144,175.5,83.93333333333335,101.61428571428571,16.9,13.0,8.242857142857142,7.659999999999999,7.626666666666671,8.702857142857143,0.0,6.9,19.5,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,2.0,3.0,1.0,3.0,7.0
482,Grassy Lake IMCIN,2019-09-14,7.2,22.1,15.0,60.6,0.0,16.6,23.2,233.9,23.7,7.12,0,1,0,0,0,1,8.7,6.8666666666666645,8.157142857142857,22.8,20.99999999999999,19.22857142857143,15.4,13.16666666666667,13.099999999999998,61.7,71.96666666666668,77.32857142857142,0.0,0.0,2.6285714285714286,14.9,9.600000000000003,11.842857142857143,21.5,13.26666666666666,15.814285714285713,222.0,146.83333333333334,115.34285714285714,22.0,17.5,10.9,7.740000000000001,7.560000000000005,8.565714285714286,0.0,0.0,18.4,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,1.0,3.0,1.0,3.0,7.0
483,Grassy Lake IMCIN,2019-09-15,11.4,29.9,19.3,50.0,0.0,9.1,12.1,219.2,25.4,9.3,0,1,0,0,0,1,7.2,6.966666666666665,7.757142857142858,22.1,22.933333333333326,18.97142857142857,15.0,14.500000000000002,12.900000000000002,60.6,65.03333333333335,75.64285714285714,0.0,0.0,2.6285714285714286,16.6,13.300000000000002,12.171428571428569,23.2,18.899999999999995,16.357142857142858,233.9,210.4666666666667,127.2,23.7,20.866666666666664,13.557142857142859,7.12,7.50666666666667,8.028571428571428,0.0,0.0,18.4,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,1.0,3.0,7.0
484,Grassy Lake IMCIN,2019-09-16,7.8,24.4,15.5,67.2,0.0,6.7,9.5,227.9,27.1,8.940000000000001,1,1,0,0,0,1,11.4,9.1,8.071428571428571,29.9,24.933333333333323,20.071428571428573,19.3,16.566666666666666,13.585714285714287,50.0,57.43333333333336,72.60000000000001,0.0,0.0,2.6285714285714286,9.1,13.533333333333337,11.271428571428572,12.1,18.93333333333333,15.157142857142858,219.2,225.03333333333333,139.32857142857142,25.4,23.7,16.457142857142856,9.3,8.053333333333336,8.105714285714285,0.0,0.0,18.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,0.0,0.0,3.0,1.0,3.0,7.0
