,Location,JDay,Date,SsMean,MinTemp,MaxTemp,AvgTemp,AvgRH,Precip,AvgWindSpeed,month,year,YearWeek,AvgDP,logSsMean,AvgTemp_1,AvgTemp_3,AvgTemp_7,AvgRH_1,AvgRH_3,AvgRH_7,AvgDP_1,AvgDP_3,AvgDP_7,Precip_1,Precip_3,Precip_7,MaxTemp_1,MaxTemp_3,MaxTemp_7,MinTemp_1,MinTemp_3,MinTemp_7,SsMean_1,SsMean_3,SsMean_7,precip_3dTotal
87,1915,226,2019-08-14,53.0,9.3,26.2,17.6,71.8,1.1,7.2,8,2019,33,11.96,3.9889840465642745,16.2,15.699999999999998,17.185714285714287,79.2,83.39999999999999,75.14285714285714,12.04,12.38,12.214285714285714,0.0,0.9333333333333332,2.2285714285714286,22.7,20.266666666666662,23.342857142857145,12.5,12.9,12.371428571428572,140.3,175.7933333333331,138.465,2.8
88,1915,227,2019-08-15,235.71,9.9,26.9,18.0,63.9,0.0,11.4,8,2019,33,10.78,5.4668357631983,17.6,16.133333333333333,17.071428571428573,71.8,80.33333333333333,75.0,11.96,12.200000000000001,12.071428571428571,1.1,0.8000000000000002,2.185714285714286,26.2,22.433333333333334,23.24285714285714,9.3,11.533333333333333,12.014285714285716,53.0,143.57999999999979,132.915,2.4000000000000004
89,1915,228,2019-08-16,43.445,10.9,17.7,13.5,80.9,3.8,15.7,8,2019,33,9.680000000000001,3.7942524696936384,18.0,17.266666666666666,16.5,63.9,71.63333333333333,75.95714285714287,10.78,11.593333333333334,11.691428571428572,0.0,0.3666666666666667,2.185714285714286,26.9,25.266666666666662,22.414285714285715,9.9,10.566666666666666,11.785714285714286,235.71,143.0033333333331,146.94571428571427,1.1
90,1915,229,2019-08-17,123.55,8.9,19.3,13.0,73.4,0.8,10.4,8,2019,33,7.6800000000000015,4.8247072417081895,13.5,16.366666666666667,15.714285714285714,80.9,72.2,78.48571428571428,9.680000000000001,10.806666666666667,11.411428571428571,3.8,1.6333333333333335,2.7142857142857144,17.7,23.599999999999994,21.228571428571428,10.9,10.033333333333333,11.514285714285714,43.445,110.71833333333312,139.1092857142857,4.9
91,1915,230,2019-08-18,141.385,8.8,27.2,17.7,58.7,0.0,15.3,8,2019,33,9.44,4.958534656350884,13.0,14.833333333333334,15.6,73.4,72.73333333333333,77.17142857142858,7.6800000000000015,9.38,11.034285714285716,0.8,1.5333333333333332,1.2142857142857142,19.3,21.299999999999997,21.557142857142857,8.9,9.9,11.1,123.55,134.2349999999998,140.44071428571428,4.6
92,1915,231,2019-08-19,13.475,9.5,25.2,16.3,62.0,0.0,15.7,8,2019,34,8.700000000000001,2.672423023459059,17.7,14.733333333333334,15.8,58.7,71.0,73.98571428571428,9.44,8.933333333333335,10.597142857142858,0.0,1.5333333333333332,1.0,27.2,21.399999999999995,22.628571428571426,8.8,9.533333333333333,10.442857142857141,141.385,102.79333333333311,139.26142857142858,4.6
93,1915,232,2019-08-20,3590.225,7.1,28.0,18.1,59.0,0.0,17.0,8,2019,34,9.900000000000002,8.186248648904842,16.3,15.666666666666666,16.04285714285714,62.0,64.69999999999999,69.98571428571428,8.700000000000001,8.60666666666667,10.040000000000001,0.0,0.26666666666666666,0.8142857142857143,25.2,23.899999999999995,23.6,9.5,9.066666666666668,9.971428571428572,13.475,92.80333333333311,107.26642857142859,0.8
94,1915,233,2019-08-21,520.205,14.0,34.5,23.0,44.2,0.0,24.6,8,2019,34,11.84,6.25614343845103,18.1,17.366666666666667,16.314285714285713,59.0,59.9,67.1,9.900000000000002,9.34666666666667,9.734285714285717,0.0,0.0,0.8142857142857143,28.0,26.799999999999997,24.357142857142858,7.1,8.466666666666667,9.200000000000001,3590.225,1248.3616666666665,600.1128571428571,0.0
95,1915,234,2019-08-22,9.67,13.5,22.5,18.2,76.2,2.9,10.4,8,2019,34,13.44,2.367436065313662,23.0,19.133333333333336,17.085714285714285,44.2,55.06666666666666,63.15714285714286,11.84,10.14666666666667,9.717142857142859,0.0,0.0,0.6571428571428571,34.5,29.23333333333333,25.542857142857144,14.0,10.200000000000001,9.871428571428572,520.205,1374.6349999999995,666.8564285714285,0.0
96,1915,235,2019-08-23,249.44,8.7,26.4,16.9,72.5,0.0,12.9,8,2019,34,11.399999999999999,5.52321937087711,18.2,19.766666666666666,17.114285714285714,76.2,59.79999999999999,64.91428571428573,13.44,11.726666666666668,10.097142857142858,2.9,0.9666666666666667,1.0714285714285714,22.5,28.33333333333333,24.91428571428571,13.5,11.533333333333333,10.385714285714286,9.67,1373.3666666666666,634.5649999999999,2.9
97,1915,236,2019-08-24,16864.435,11.3,27.8,19.5,57.8,0.0,14.5,8,2019,34,11.059999999999999,9.733021540225671,16.9,19.366666666666664,17.6,72.5,64.3,63.714285714285715,11.399999999999999,12.226666666666667,10.342857142857143,0.0,0.9666666666666667,0.5285714285714286,26.4,27.799999999999994,26.157142857142855,8.7,12.066666666666665,10.071428571428571,249.44,259.77166666666636,663.9928571428571,2.9
98,1915,237,2019-08-25,1483.11,7.6,19.4,13.7,76.7,0.0,11.8,8,2019,34,9.04,7.302570544969497,19.5,18.2,18.52857142857143,57.8,68.83333333333333,61.48571428571428,11.059999999999999,11.966666666666667,10.825714285714286,0.0,0.9666666666666667,0.4142857142857143,27.8,25.566666666666663,27.37142857142857,11.3,11.166666666666666,10.414285714285715,16864.435,5707.848333333334,3055.547857142857,2.9
99,1915,238,2019-08-26,2054.905,5.7,19.6,13.1,69.2,0.8,14.0,8,2019,35,6.94,7.628471419281834,13.7,16.7,17.957142857142856,76.7,68.99999999999999,64.05714285714286,9.04,10.5,10.768571428571429,0.0,0.0,0.4142857142857143,19.4,24.533333333333328,26.25714285714286,7.6,9.2,10.242857142857144,1483.11,6198.995000000002,3247.2228571428577,0.0
0,1910,184,2019-07-03,164.03,7.2,22.6,15.1,69.0,0.0,8.0,7,2019,27,8.899999999999999,5.106127275555476,15.616666666666667,18.125,18.163265306122447,77.8,68.75833333333333,64.70204081632653,11.176666666666664,11.876666666666669,11.103673469387756,0.16666666666666666,0.2833333333333333,1.0673469387755101,22.633333333333336,25.900000000000002,25.54081632653061,9.466666666666667,9.883333333333333,9.648979591836735,109.86166666666668,329.3625,235.06346938775505,0.8500000000000001
1,1910,185,2019-07-04,133.42,9.1,17.9,12.5,87.0,0.0,14.2,7,2019,27,9.9,4.90096922654182,15.1,18.125,18.163265306122447,69.0,68.75833333333333,64.70204081632653,8.899999999999999,11.876666666666669,11.103673469387756,0.0,0.2833333333333333,1.0673469387755101,22.6,25.900000000000002,25.54081632653061,7.2,9.883333333333333,9.648979591836735,164.03,329.3625,235.06346938775505,0.8500000000000001
2,1910,186,2019-07-05,304.01,10.9,17.6,13.4,90.1,0.2,10.6,7,2019,27,11.42,5.720344562955179,12.5,18.125,18.163265306122447,87.0,68.75833333333333,64.70204081632653,9.9,11.876666666666669,11.103673469387756,0.0,0.2833333333333333,1.0673469387755101,17.9,25.900000000000002,25.54081632653061,9.1,9.883333333333333,9.648979591836735,133.42,329.3625,235.06346938775505,0.8500000000000001
3,1910,187,2019-07-06,31.77,11.0,29.1,19.2,71.6,0.3,12.9,7,2019,27,13.519999999999998,3.489513462710723,13.4,13.666666666666666,18.163265306122447,90.1,82.03333333333333,64.70204081632653,11.42,10.073333333333332,11.103673469387756,0.2,0.06666666666666667,1.0673469387755101,17.6,19.366666666666667,25.54081632653061,10.9,9.066666666666666,9.648979591836735,304.01,200.48666666666668,235.06346938775505,0.2
4,1910,188,2019-07-07,0.0,9.9,26.5,17.3,76.4,0.5,8.0,7,2019,27,12.580000000000002,0.0,19.2,15.033333333333331,18.163265306122447,71.6,82.89999999999999,64.70204081632653,13.519999999999998,11.613333333333332,11.103673469387756,0.3,0.16666666666666666,1.0673469387755101,29.1,21.53333333333333,25.54081632653061,11.0,10.333333333333334,9.648979591836735,31.77,156.4,235.06346938775505,0.5
5,1910,189,2019-07-08,25.94,8.7,22.1,16.2,72.7,0.0,11.5,7,2019,28,10.74,3.293612170982218,17.3,16.633333333333333,18.163265306122447,76.4,79.36666666666666,64.70204081632653,12.580000000000002,12.506666666666668,11.103673469387756,0.5,0.3333333333333333,1.0673469387755101,26.5,24.400000000000002,25.54081632653061,9.9,10.6,9.648979591836735,0.0,111.92666666666666,235.06346938775505,1.0
6,1910,190,2019-07-09,0.0,8.7,25.0,17.3,71.4,0.5,6.3,7,2019,28,11.580000000000002,0.0,16.2,17.566666666666666,18.163265306122447,72.7,73.56666666666666,64.70204081632653,10.74,12.280000000000001,11.103673469387756,0.0,0.26666666666666666,1.0673469387755101,22.1,25.900000000000002,25.54081632653061,8.7,9.866666666666667,9.648979591836735,25.94,19.236666666666668,235.06346938775505,0.8
7,1910,191,2019-07-10,1908.15,12.4,29.9,21.3,56.8,0.3,19.3,7,2019,28,12.66,7.554413395809127,17.3,16.933333333333334,15.857142857142858,71.4,73.5,76.88571428571429,11.580000000000002,11.633333333333335,11.234285714285715,0.5,0.3333333333333333,0.21428571428571427,25.0,24.53333333333333,22.97142857142857,8.7,9.1,9.357142857142858,0.0,8.646666666666667,94.16714285714285,1.0
8,1910,192,2019-07-11,26.46,10.8,27.6,20.6,54.8,0.0,10.0,7,2019,28,11.56,3.312730400339825,21.3,18.266666666666666,16.742857142857144,56.8,66.96666666666667,75.14285714285714,12.66,11.660000000000002,11.771428571428572,0.3,0.26666666666666666,0.2571428571428572,29.9,25.666666666666668,24.014285714285716,12.4,9.933333333333332,10.099999999999998,1908.15,644.6966666666667,343.32714285714286,0.8
9,1910,193,2019-07-12,1075.44,12.1,28.5,20.9,58.5,0.0,9.5,7,2019,28,12.599999999999998,6.981414579069027,20.6,19.733333333333334,17.900000000000002,54.8,61.0,70.54285714285714,11.56,11.933333333333335,12.008571428571429,0.0,0.26666666666666666,0.2571428571428572,27.6,27.5,25.400000000000002,10.8,10.633333333333333,10.342857142857143,26.46,644.87,328.04714285714283,0.8
10,1910,194,2019-07-13,145.23,12.1,29.4,22.1,58.8,0.0,9.3,7,2019,28,13.860000000000001,4.985180724623787,20.9,20.933333333333334,18.97142857142857,58.5,56.699999999999996,66.02857142857144,12.599999999999998,12.273333333333333,12.177142857142856,0.0,0.09999999999999999,0.2285714285714286,28.5,28.666666666666668,26.95714285714286,12.1,11.766666666666666,10.514285714285714,1075.44,1003.35,438.2514285714286,0.3
13,1910,197,2019-07-16,70.41,12.8,22.6,18.4,70.8,0.0,13.9,7,2019,29,12.559999999999999,4.268437915561019,22.1,21.200000000000003,19.385714285714283,58.8,57.36666666666667,64.2,13.860000000000001,12.673333333333332,12.225714285714288,0.0,0.0,0.18571428571428572,29.4,28.5,27.0,12.1,11.666666666666666,10.671428571428569,145.23,415.71000000000004,454.46,0.0
14,1910,198,2019-07-17,78.93,8.7,26.3,17.9,63.5,0.5,17.8,7,2019,29,10.599999999999998,4.381151251637927,18.4,20.466666666666665,19.542857142857144,70.8,62.699999999999996,63.4,12.559999999999999,13.006666666666666,12.222857142857142,0.0,0.0,0.1142857142857143,22.6,26.833333333333332,26.442857142857147,12.8,12.333333333333334,11.085714285714285,70.41,430.35999999999996,464.5185714285714,0.0
15,1910,199,2019-07-18,4.48,7.5,24.3,17.0,56.5,1.8,23.6,7,2019,29,8.3,1.7011051009599243,17.9,19.46666666666667,19.785714285714285,63.5,64.36666666666666,62.08571428571428,10.599999999999998,12.339999999999998,12.202857142857141,0.5,0.16666666666666666,0.18571428571428572,26.3,26.099999999999998,27.04285714285714,8.7,11.199999999999998,11.085714285714285,78.93,98.19,472.0885714285714,0.5
16,1910,200,2019-07-19,177.13,4.3,21.5,13.7,60.9,1.0,13.1,7,2019,29,5.879999999999999,5.182513620804394,17.0,17.766666666666666,19.74285714285714,56.5,63.6,59.957142857142856,8.3,10.486666666666666,11.734285714285715,1.8,0.7666666666666666,0.37142857142857144,24.3,24.400000000000002,26.942857142857143,7.5,9.666666666666666,10.914285714285715,4.48,51.27333333333333,472.7285714285714,2.3
17,1910,201,2019-07-20,32.7,9.5,19.8,13.4,91.2,2.8,16.9,7,2019,29,11.64,3.517497837358316,13.7,16.2,18.657142857142855,60.9,60.300000000000004,60.542857142857144,5.879999999999999,8.26,10.765714285714285,1.0,1.0999999999999999,0.4714285714285715,21.5,24.03333333333333,25.74285714285714,4.3,6.833333333333332,9.757142857142856,177.13,86.84666666666665,225.44,3.3
18,1910,202,2019-07-21,163.75,7.4,24.5,16.3,74.6,5.9,10.9,7,2019,29,11.219999999999999,5.104429173382616,13.4,14.700000000000001,17.628571428571426,91.2,69.53333333333333,65.74285714285715,11.64,8.606666666666667,10.777142857142858,2.8,1.8666666666666665,0.8714285714285713,19.8,21.86666666666667,24.62857142857143,9.5,7.099999999999999,9.571428571428571,32.7,71.43666666666667,226.33142857142852,5.6
19,1910,203,2019-07-22,13.96,9.5,31.0,20.6,64.8,1.0,9.1,7,2019,30,13.56,2.7053799725463312,16.3,14.466666666666667,16.97142857142857,74.6,75.56666666666666,68.04285714285713,11.219999999999999,9.58,10.58,5.9,3.233333333333333,1.7142857142857142,24.5,21.933333333333334,24.057142857142857,7.4,7.066666666666666,8.9,163.75,124.52666666666669,96.08999999999996,9.7
20,1910,204,2019-07-23,57.05,14.6,35.2,24.3,62.0,1.0,8.9,7,2019,30,16.700000000000003,4.061304708143901,20.6,16.766666666666666,16.757142857142856,64.8,76.86666666666666,68.9,13.56,12.14,10.537142857142856,1.0,3.233333333333333,1.8571428571428572,31.0,25.099999999999998,24.285714285714285,9.5,8.799999999999999,8.528571428571428,13.96,70.13666666666667,77.33714285714282,9.7
21,1910,205,2019-07-24,20.13,15.8,26.6,21.7,54.0,8.1,25.5,7,2019,30,12.5,3.0506938316279655,24.3,20.400000000000002,17.6,62.0,67.13333333333333,67.64285714285714,16.700000000000003,13.826666666666668,11.12857142857143,1.0,2.6333333333333333,2.0,35.2,30.233333333333334,26.085714285714285,14.6,10.5,8.785714285714286,57.05,78.25333333333334,75.4285714285714,7.9
22,1910,206,2019-07-25,80.36,11.5,28.5,20.3,46.1,0.0,17.1,7,2019,30,9.520000000000001,4.398883751740304,21.7,22.2,18.142857142857142,54.0,60.26666666666667,66.28571428571429,12.5,14.253333333333336,11.400000000000002,8.1,3.3666666666666667,3.085714285714286,26.6,30.933333333333337,26.12857142857143,15.8,13.299999999999999,9.799999999999999,20.13,30.38000000000001,67.0285714285714,10.1
23,1910,207,2019-07-26,159.96,9.7,31.1,20.4,58.8,0.0,8.7,7,2019,30,12.159999999999998,5.081155886911374,20.3,22.099999999999998,18.614285714285717,46.1,54.03333333333333,64.8,9.520000000000001,12.906666666666668,11.574285714285717,0.0,3.033333333333333,2.8285714285714283,28.5,30.100000000000005,26.728571428571428,11.5,13.966666666666667,10.37142857142857,80.36,52.51333333333334,77.86857142857139,9.1
24,1910,208,2019-07-27,192.77,11.5,31.3,20.6,56.7,0.8,19.5,7,2019,30,11.940000000000001,5.266671888712491,20.4,20.8,19.571428571428573,58.8,52.96666666666667,64.5,12.159999999999998,11.393333333333333,12.471428571428573,0.0,2.6999999999999997,2.6857142857142855,31.1,28.733333333333334,28.099999999999998,9.7,12.333333333333334,11.142857142857142,159.96,86.81666666666668,75.41571428571424,8.1
25,1910,209,2019-07-28,95.32,9.2,24.9,17.6,64.4,0.2,13.0,7,2019,30,10.480000000000002,4.567675981560511,20.6,20.433333333333334,20.6,56.7,53.86666666666667,59.57142857142857,11.940000000000001,11.206666666666669,12.514285714285714,0.8,0.26666666666666666,2.4,31.3,30.3,29.74285714285714,11.5,10.899999999999999,11.428571428571429,192.77,144.36333333333334,98.28285714285711,0.8
26,1910,210,2019-07-29,538.0,9.5,29.9,19.5,58.3,0.0,9.7,7,2019,31,11.16,6.289715570908998,17.6,19.533333333333335,20.785714285714285,64.4,59.96666666666667,58.11428571428571,10.480000000000002,11.526666666666666,12.40857142857143,0.2,0.3333333333333333,1.5857142857142856,24.9,29.099999999999998,29.8,9.2,10.133333333333333,11.685714285714285,95.32,149.35000000000002,88.50714285714282,1.0
34,1910,218,2019-08-06,182.75,11.5,25.2,17.8,74.8,0.0,12.3,8,2019,32,12.76,5.213576138092946,19.5,19.233333333333334,20.62857142857143,58.3,59.79999999999999,57.18571428571429,11.16,11.193333333333335,12.065714285714288,0.0,0.3333333333333333,1.4428571428571428,29.9,28.7,29.642857142857142,9.5,10.066666666666665,11.685714285714285,538.0,275.3633333333334,163.36999999999995,1.0
35,1910,219,2019-08-07,422.99,12.1,26.9,18.6,73.6,0.2,7.7,8,2019,32,13.32,6.0497098700481695,17.8,18.299999999999997,19.7,74.8,65.83333333333333,59.01428571428572,12.76,11.466666666666669,11.502857142857142,0.0,0.06666666666666667,1.3,25.2,26.666666666666668,28.214285714285715,11.5,10.066666666666665,11.242857142857144,182.75,272.02333333333337,181.32714285714283,0.2
36,1910,220,2019-08-08,444.23,13.4,32.1,22.4,55.6,0.0,8.8,8,2019,32,13.52,6.098591002575836,18.6,18.633333333333336,19.25714285714286,73.6,68.89999999999999,61.814285714285724,13.32,12.413333333333332,11.620000000000001,0.2,0.06666666666666667,0.17142857142857146,26.9,27.333333333333332,28.25714285714286,12.1,11.033333333333331,10.714285714285714,422.99,381.2466666666667,238.87857142857138,0.2
37,1910,221,2019-08-09,143.31,11.8,23.5,17.8,71.3,0.3,19.4,8,2019,32,12.06,4.971963763447986,22.4,19.599999999999998,19.557142857142857,55.6,67.99999999999999,63.17142857142857,13.52,13.200000000000001,12.191428571428572,0.0,0.06666666666666667,0.17142857142857146,32.1,28.066666666666666,28.771428571428572,13.4,12.333333333333334,10.985714285714286,444.23,349.99000000000007,290.85999999999996,0.2
38,1910,222,2019-08-10,43.53,11.9,16.8,13.6,82.2,1.3,7.4,8,2019,32,10.04,3.796163119333611,17.8,19.599999999999998,19.185714285714287,71.3,66.83333333333333,64.95714285714286,12.06,12.966666666666667,12.177142857142858,0.3,0.16666666666666666,0.21428571428571427,23.5,27.5,27.685714285714287,11.8,12.433333333333332,11.285714285714286,143.31,336.8433333333334,288.4814285714285,0.5
39,1910,223,2019-08-11,86.63,12.4,20.9,16.3,80.3,0.2,8.2,8,2019,32,12.36,4.473123405067759,13.6,17.933333333333334,18.185714285714287,82.2,69.7,68.6,10.04,11.873333333333333,11.905714285714286,1.3,0.5333333333333333,0.2857142857142857,16.8,24.133333333333336,25.614285714285717,11.9,12.366666666666665,11.342857142857142,43.53,210.3566666666667,267.16142857142853,1.6
40,1910,224,2019-08-12,36.82,12.9,17.7,14.4,91.3,1.5,12.7,8,2019,33,12.66,3.6328380632303117,16.3,15.899999999999999,18.0,80.3,77.93333333333334,70.87142857142857,12.36,11.486666666666666,12.174285714285714,0.2,0.6,0.2857142857142857,20.9,20.400000000000002,25.04285714285714,12.4,12.033333333333333,11.799999999999999,86.63,91.15666666666671,265.91999999999996,1.8
41,1910,225,2019-08-13,63.55,12.5,22.9,15.9,80.1,0.3,5.3,8,2019,33,11.919999999999998,4.167440117292651,14.4,14.766666666666666,17.271428571428572,91.3,84.60000000000001,75.58571428571429,12.66,11.686666666666666,12.388571428571428,1.5,1.0,0.5,17.7,18.466666666666665,23.3,12.9,12.4,12.285714285714286,36.82,55.66000000000003,194.32285714285712,3.0
42,1910,226,2019-08-14,116.19,9.1,25.6,17.1,74.8,0.5,7.9,8,2019,33,12.06,4.763796549270511,15.9,15.533333333333331,17.0,80.1,83.89999999999999,76.34285714285714,11.919999999999998,12.313333333333333,12.268571428571429,0.3,0.6666666666666666,0.5428571428571428,22.9,20.499999999999996,22.97142857142857,12.5,12.6,12.428571428571429,63.55,62.33333333333337,177.29428571428568,2.0
43,1910,227,2019-08-15,15.52,10.9,27.4,19.2,60.1,0.3,8.0,8,2019,33,11.219999999999999,2.804571768092832,17.1,15.799999999999999,16.78571428571429,74.8,82.06666666666666,76.5142857142857,12.06,12.213333333333333,12.088571428571429,0.5,0.7666666666666666,0.5857142857142856,25.6,22.066666666666663,22.785714285714285,9.1,11.5,12.0,116.19,72.18666666666671,133.46571428571426,2.3
44,1910,228,2019-08-16,164.69,10.7,16.8,13.5,82.6,3.0,14.8,8,2019,33,10.02,5.1101185725812055,19.2,17.400000000000002,16.32857142857143,60.1,71.66666666666666,77.15714285714286,11.219999999999999,11.733333333333334,11.76,0.3,0.3666666666666667,0.6285714285714284,27.4,25.3,22.114285714285717,10.9,10.833333333333334,11.642857142857142,15.52,65.08666666666672,72.22142857142855,1.1
45,1910,229,2019-08-17,9.31,8.6,19.1,13.1,72.6,0.3,10.0,8,2019,33,7.619999999999998,2.333114298028869,13.5,16.599999999999998,15.714285714285714,82.6,72.49999999999999,78.77142857142857,10.02,11.1,11.468571428571426,3.0,1.2666666666666666,1.0142857142857142,16.8,23.266666666666666,21.157142857142855,10.7,10.233333333333333,11.485714285714284,164.69,98.80000000000003,75.27571428571426,3.8
46,1910,230,2019-08-18,110.9,6.5,27.4,17.1,61.8,0.5,10.8,8,2019,33,9.46,4.71760561531788,13.1,15.266666666666666,15.642857142857142,72.6,71.76666666666667,77.39999999999999,7.619999999999998,9.62,11.122857142857143,0.3,1.2,0.8714285714285716,19.1,21.099999999999998,21.485714285714284,8.6,10.066666666666665,11.014285714285716,9.31,63.173333333333375,70.38714285714283,3.5999999999999996
47,1910,231,2019-08-19,300.6,8.3,23.5,15.8,67.0,0.2,13.9,8,2019,34,9.200000000000001,5.709101636133801,17.1,14.566666666666665,15.757142857142858,61.8,72.33333333333333,74.75714285714285,9.46,9.033333333333333,10.708571428571428,0.5,1.2666666666666666,0.9142857142857144,27.4,21.099999999999998,22.414285714285715,6.5,8.6,10.171428571428573,110.9,94.9666666666667,73.85428571428568,3.8
48,1910,232,2019-08-20,1850.95,7.7,27.5,18.0,61.5,1.0,13.0,8,2019,34,10.3,7.523994417001504,15.8,15.333333333333334,15.957142857142857,67.0,67.13333333333333,71.28571428571428,9.200000000000001,8.76,10.214285714285714,0.2,0.3333333333333333,0.7285714285714285,23.5,23.333333333333332,23.24285714285714,8.3,7.8,9.514285714285714,300.6,140.27000000000004,111.53714285714283,1.0
49,1910,233,2019-08-21,83.79,13.4,34.4,22.7,47.2,1.3,21.6,8,2019,34,12.14,4.440177611315912,18.0,16.966666666666665,16.25714285714286,61.5,63.43333333333334,68.62857142857142,10.3,9.653333333333334,9.982857142857142,1.0,0.5666666666666667,0.8285714285714286,27.5,26.13333333333333,23.900000000000002,7.7,7.5,8.82857142857143,1850.95,754.1500000000001,366.88,1.7
51,1910,235,2019-08-23,145.6,10.5,26.0,17.7,72.3,1.3,14.7,8,2019,34,12.159999999999998,4.987707789452551,22.7,18.833333333333332,17.057142857142857,47.2,58.56666666666666,64.68571428571428,12.14,10.546666666666667,9.994285714285713,1.3,0.8333333333333334,0.942857142857143,34.4,28.46666666666667,25.157142857142855,13.4,9.799999999999999,9.442857142857141,83.79,745.1133333333333,362.25142857142856,2.5
52,1910,236,2019-08-24,2362.23,12.9,27.9,19.9,56.0,0.0,14.5,8,2019,34,11.099999999999998,7.767784606347859,17.7,19.466666666666665,16.842857142857145,72.3,60.333333333333336,66.42857142857142,12.159999999999998,11.533333333333331,10.12857142857143,1.3,1.2,1.0857142857142859,26.0,29.3,24.957142857142856,10.5,10.533333333333333,9.385714285714286,145.6,693.4466666666667,380.83428571428567,3.5999999999999996
53,1910,237,2019-08-25,2379.4,7.7,19.0,13.1,83.9,1.3,9.7,8,2019,34,9.88,7.775023819770697,19.9,20.099999999999994,17.75714285714286,56.0,58.5,62.628571428571426,11.099999999999998,11.799999999999999,10.282857142857143,0.0,0.8666666666666666,0.6571428571428571,27.9,29.433333333333337,26.542857142857144,12.9,12.266666666666666,9.700000000000001,2362.23,863.8733333333333,694.7685714285714,2.5999999999999996
54,1910,238,2019-08-26,768.5,7.3,19.6,13.0,73.4,1.7,12.5,8,2019,35,7.6800000000000015,6.645740953278934,13.1,16.899999999999995,17.757142857142856,83.9,70.73333333333333,64.24285714285715,9.88,11.046666666666667,10.605714285714285,1.3,0.8666666666666667,0.7999999999999999,19.0,24.3,26.528571428571432,7.7,10.366666666666665,9.571428571428571,2379.4,1629.0766666666668,1033.3528571428571,2.6
55,1910,239,2019-08-27,44.37,4.5,24.9,14.5,61.3,0.8,7.2,8,2019,35,6.76,3.8148510936758724,13.0,15.333333333333329,17.17142857142857,73.4,71.10000000000001,65.9,7.6800000000000015,9.553333333333333,10.351428571428572,1.7,1.0,0.9714285714285714,19.6,22.166666666666668,25.414285714285715,7.3,9.299999999999999,9.685714285714287,768.5,1836.71,1127.2957142857142,3.0
56,1906,177,2019-06-26,13.74,8.9,25.0,17.3,64.9,2.0,8.0,6,2019,26,10.280000000000001,2.6905648867611904,16.6,15.166666666666666,17.708163265306123,66.16666666666667,66.39166666666668,70.3204081632653,9.833333333333334,8.445,11.772244897959183,1.1833333333333333,0.2916666666666667,0.2,24.05,23.05,25.146938775510204,8.616666666666665,7.949999999999999,10.20204081632653,143.5583333333333,92.7383333333333,374.3816326530613,0.875
57,1906,178,2019-06-27,57.8,11.7,18.4,15.3,86.9,1.0,8.7,6,2019,26,12.680000000000001,4.074141854904581,17.3,15.166666666666666,17.708163265306123,64.9,66.39166666666668,70.3204081632653,10.280000000000001,8.445,11.772244897959183,2.0,0.2916666666666667,0.2,25.0,23.05,25.146938775510204,8.9,7.949999999999999,10.20204081632653,13.74,92.7383333333333,374.3816326530613,0.875
58,1906,179,2019-06-28,483.48,7.9,24.5,16.4,70.6,1.6,10.7,6,2019,26,10.519999999999998,6.183076150809029,15.3,15.166666666666666,17.708163265306123,86.9,66.39166666666668,70.3204081632653,12.680000000000001,8.445,11.772244897959183,1.0,0.2916666666666667,0.2,18.4,23.05,25.146938775510204,11.7,7.949999999999999,10.20204081632653,57.8,92.7383333333333,374.3816326530613,0.875
59,1906,180,2019-06-29,49.14,9.4,24.2,17.7,50.9,2.0,21.8,6,2019,26,7.879999999999999,3.914819092730147,16.4,16.333333333333332,17.708163265306123,70.6,74.13333333333334,70.3204081632653,10.519999999999998,11.160000000000002,11.772244897959183,1.6,1.5333333333333332,0.2,24.5,22.633333333333336,25.146938775510204,7.9,9.5,10.20204081632653,483.48,185.00666666666666,374.3816326530613,4.6
60,1906,181,2019-06-30,36.78,5.3,23.7,16.1,61.5,0.0,7.0,6,2019,26,8.400000000000002,3.6317798620733637,17.7,16.466666666666665,17.708163265306123,50.9,69.46666666666667,70.3204081632653,7.879999999999999,10.36,11.772244897959183,2.0,1.5333333333333332,0.2,24.2,22.366666666666664,25.146938775510204,9.4,9.666666666666666,10.20204081632653,49.14,196.80666666666664,374.3816326530613,4.6
61,1906,182,2019-07-01,220.41,8.5,28.5,16.8,62.2,0.5,16.3,7,2019,27,9.240000000000002,5.400016186372871,16.1,16.73333333333333,17.708163265306123,61.5,61.0,70.3204081632653,8.400000000000002,8.933333333333334,11.772244897959183,0.0,1.2,0.2,23.7,24.133333333333336,25.146938775510204,5.3,7.533333333333332,10.20204081632653,36.78,189.79999999999998,374.3816326530613,3.6
62,1906,183,2019-07-02,69.74,8.8,18.8,13.0,70.4,0.0,9.8,7,2019,27,7.080000000000001,4.259011183777335,16.8,16.866666666666664,17.708163265306123,62.2,58.199999999999996,70.3204081632653,9.240000000000002,8.506666666666668,11.772244897959183,0.5,0.8333333333333334,0.2,28.5,25.46666666666667,25.146938775510204,8.5,7.733333333333333,10.20204081632653,220.41,102.10999999999997,374.3816326530613,2.5
